category,business_name,city,address,phone_primary,phones_all,fax,website,emails,email_primary,linkedin,facebook,instagram,twitter,rating,review_count,latitude,longitude,yello_url,enrich_status
communities,LEAMS Education,Dubai,"LEAMS Education, Mai Tower - Floor 14, Room 1406 - Amman St - Al Qusais - Al Nahda 1 - Dubai",+971 4 222 3330,+971 4 222 3330,,https://leamseducation.com/,info@leamseducation.com | registrar@oxford.sch.ae | admission_primary@apple.sch.ae | registrar@indianacademydubai.com | admission_secondary@apple.sch.ae | admission@applecommunityschool.ae,info@leamseducation.com,https://ae.linkedin.com/company/leamseducation,https://www.facebook.com/leamseducation/,https://www.instagram.com/leams_education/,https://twitter.com/educationleams,,,25.2880045,55.3651488,https://www.yello.ae/company/371810/leams-education,ok
communities,Moosa Tradomg Establishment - Gardina Flowers &amp; PL,Dubai,P.O Box 2228,+971 6455536,+971 6455536 | +971 54 995 8977,+971 6442885,https://tradoglobal.co/,support@tradoglobal.co,support@tradoglobal.co,,,,,,,25.166758,55.2380211,https://www.yello.ae/company/272086/moosa-tradomg-establishment-gardina-flowerspl,ok
communities,Qureos,Dubai,In5 Tech - King Salman Bin Abdulaziz Al Saud St - Al Sufouh - Dubai Internet City,+971 4 352 5139,+971 4 352 5139,,https://www.qureos.com/,hello@qureos.com | you@company.com,hello@qureos.com,https://www.linkedin.com/company/qureos,https://www.facebook.com/qureos,https://www.instagram.com/bequreos,https://twitter.com/bequreos,,,25.1078139,55.1653637,https://www.yello.ae/company/368067/qureos,ok
communities,The Arts Club Dubai,Dubai,The Arts Club ICD Brookfield Place - DIFC - Dubai,+971 4 350 6506,+971 4 350 6506,,https://www.theartsclub.ae/,press@theartsclub.ae | careers@theartsclub.ae | reservations@theartsclub.ae | privatedining@theartsclub.ae,press@theartsclub.ae,,,https://www.instagram.com/theartsclubdubai/,,,,25.2119171,55.2807227,https://www.yello.ae/company/371774/the-arts-club-dubai,ok
communities,Wasl Hospitality LLC,Dubai,Box No. 6655,+971 4 313 9330,+971 4 313 9330 | +971 4 398 8111,+971 4 398 3517,https://www.wasl.ae/en,customercare@wasl.ae,customercare@wasl.ae,https://www.linkedin.com/company/1019457,https://facebook.com/waslgroup,https://instagram.com/waslgroup,https://twitter.com/waslgroup,,,25.2502019,55.2879947,https://www.yello.ae/company/102293/wasl-hospitality-llc,ok
construction-services,3B United Group,Dubai,3rd Floor City Bay Building - Hor Al Anz East,+971 4 265 5561,+971 4 265 5561 | +971 4 548 1790,+971 4 265 5571,https://3bunitedgroup.com/,email@address.com,email@address.com,http://linkedin.com/shareArticle,https://www.facebook.com/3BUnitedGroup/,,http://twitter.com/home,,,25.2629206,55.3169801,https://www.yello.ae/company/344673/3b-united-group,ok
construction-services,A .d.c Energy Systems  LLC,Dubai,Box No. 125787,3419110,3419110 | +971 4 445 7100,3419112,https://www.adcenergysystems.com/,info@adcenergysystems.com,info@adcenergysystems.com,,,,,,,24.493335,54.381604,https://www.yello.ae/company/45636/a-dc-energy-systems-llc,ok
construction-services,AE7,Dubai,"Hassanicor - Hassanicor Building, 6th Floor - Dubai",+971 4 399 7758,+971 4 399 7758,,https://ae7.com/regions/north-america/,info@ae7.com | hr@ae7.com | press@ae7.com | hr.eu@ae7.com | marketing@ae7.com | info.europe@ae7.com,info@ae7.com,https://www.linkedin.com/company/ae7/,https://www.facebook.com/AE7Design/,https://www.instagram.com/ae7design/,,,,25.115545,55.1927349,https://www.yello.ae/company/370745/ae7,ok
construction-services,AG MELCO Elevator,Dubai,MP6M+MH6 - Madinat Za&#039;id - Abu Dhabi,+971 4 279 5000,+971 4 279 5000,,https://www.agmelco.com/,info@agmelco.com | oman@agmelco.com | kenya@agmelco.com | turkey@agmelco.com | kuwait@agmelco.com | angola@agmelco.com,info@agmelco.com,https://www.linkedin.com/company/ag-melco-elevator-co-llc,,,,,,23.6616727,53.7338915,https://www.yello.ae/company/371741/ag-melco-elevator,ok
construction-services,AL Ahli Driving School,Dubai,"Al Quoz, Industrial 4 Street No. 19A Road No. 318 Al Quoz",+971 4 341 1500,+971 4 341 1500 | +971 4 423 4666 | +971 800252454,+971 4 341 1511,https://alahlidubai.ae/,care@alahlidubai.ae | nahda@alahlidubai.ae | satwa@alahlidubai.ae | mirdif@alahlidubai.ae | almarar@alahlidubai.ae | horalanz@alahlidubai.ae,care@alahlidubai.ae,https://ae.linkedin.com/in/al-ahli-driving-center-56892559,https://www.facebook.com/alahlidrivingcenterdubai,https://www.instagram.com/alahlidrivingcenter/,https://twitter.com/AlahliDC,1.3,62,25.1159525,55.234207,https://www.yello.ae/company/256851/al-ahli-driving-school,ok
construction-services,AL Awtan Contracting L.l.c.,Dubai,"20 17 B St - Al Raffa, Po Box 25856",+971 4 222 4998,+971 4 222 4998 | +971 58 913 6199,+971 4 272 8004 +971 4 272 8329,https://alawtanuae.com/,info@alawtanuae.com,info@alawtanuae.com,,,,,,,25.2564698,55.2901834,https://www.yello.ae/company/218889/al-awtan-contracting-llc,ok
construction-services,AL Bait AL Malaki Tents &amp; Shades,Sharjah,industrial area 6,+971 50 577 3027,+971 50 577 3027 | +971 54 283 9003,+971 50 577 3027,https://parkingshades.weebly.com/car-park-shades-car-park-shades-parking-sheds-car-shades-car-shades-parking.html,maqaviduha@gmail.com,maqaviduha@gmail.com,https://www.linkedin.com/in/carparkshades,https://www.facebook.com/tents.maqavi,https://www.instagram.com/tentsandshades,https://twitter.com/maqavitents,,,25.3189877798162,55.4216212034225,https://www.yello.ae/company/348978/al-bait-al-malaki-tentsshades-971553866226,ok
construction-services,AL Barsha Vision Electronics,Dubai,Box No. 47158,3939930,3939930 | +971 4 393 9309,3937916,https://www.abvision.net/,sushil@abvision.net,sushil@abvision.net,https://www.linkedin.com/shareArticle,,,,,,25.2596326,55.2906525,https://www.yello.ae/company/44416/al-barsha-vision-electronics,ok
construction-services,AL Faris,Dubai,"P.O. Box: 29089,",+971 4 347 7225,+971 4 347 7225 | +971 4 459 7600,+971 4 347 9780,https://www.alfarisgroup.com/,info@alfarisuae.com | sales@alfarisksa.com,info@alfarisuae.com,,,,,,,24.8532447,55.0728607,https://www.yello.ae/company/310594/al-faris,ok
construction-services,AL Geemi Engineering Consultant,Abu Dhabi,"101, Al Salama Hospital building, Tourist Club Area, P.O. Box: 46526",+971 2 672 0889,+971 2 672 0889 | +971 2 694 8300,+971 2 672 0889 +971 2 679 0303,https://algeemi.com/,algeemip@emirates.net.ae,algeemip@emirates.net.ae,,,,,,,24.4859821,54.373079,https://www.yello.ae/company/220947/al-geemi-engineering-consultant,ok
construction-services,AL Ghanem General Contracting,Ajman,Po Box 90,+971 6 746 5999,+971 6 746 5999 | +971 6 555 6665,+971 6 746 5999,https://ag.ae/,info@ag.ae,info@ag.ae,,,,,,,25.3289323,55.3918339,https://www.yello.ae/company/221028/al-ghanem-general-contracting,ok
construction-services,AL Gurg Unilever LLC,Dubai,54 - 54 Umm Hureir Rd,+971 52 555 5552,+971 52 555 5552 | +971 4 302 4999,,https://www.algurg.com/Portfolio/11/Joint-Ventures/23/Al-Gurg-Unilever,comms@algurg.ae | careers@algurg.ae,comms@algurg.ae,https://www.linkedin.com/company/al-gurg-group/,https://www.facebook.com/AlGurgGroup ,https://www.instagram.com/explore/search/keyword/,https://twitter.com/AlGurgGroup ,,,25.2455611,55.3118589,https://www.yello.ae/company/75426/al-gurg-unilever-llc,ok
construction-services,AL Jazira General Contracting Company,Ajman,"Al Ittihad Rd, Po Box 470",+971 6 744 6662,+971 6 744 6662 | +971 50 847 0061,,https://jazirauae.com/,jaziracont@gmail.com,jaziracont@gmail.com,,https://www.facebook.com/aljazirauae/,,,,,25.407442,55.438902,https://www.yello.ae/company/222528/al-jazira-general-contracting-company,ok
construction-services,AL Khaleej Ceramics,Dubai,"P.o. Box 14230, Jebel Ali Industries, Dubai, U.A.E.",+971 4 880 1888,+971 4 880 1888 | +971 4 241 6555,+971 4 880 1686,https://grannitto.com/,info@grannitto.com,info@grannitto.com,,,,,,,24.8451568,55.087434,https://www.yello.ae/company/306212/al-khaleej-ceramics,ok
construction-services,AL MAZROUI Advanced Technology,Dubai,"Office # 108, Al Qiyadah Building, Al Ittihad Road, Dubai",+971 4 299 4300,+971 4 299 4300 | +971 2 672 6766 | +971 2 614 7044,+971 4 299 4311,https://almazroui-me.com/,info@matcodubai.ae | almazroui@matcodubai.ae,info@matcodubai.ae,https://www.linkedin.com/,https://www.facebook.com/matcoldubai/,http://instagram.com/#,http://www.twitter.com/https://twitter.com/i/flow/login,,,24.490063,54.370451,https://www.yello.ae/company/346706/al-mazroui-advanced-technology,ok
construction-services,AL Marwan Exhibition Services LLC,Dubai,Box No. 5032,+971 4 328 4833,+971 4 328 4833 | +971 56 543 3222 | +971 6 534 5222 | +971 50 647 4880,+971 4 328 4834,https://almarwan.com/,hello@almarwan.com,hello@almarwan.com,https://www.linkedin.com/company/almarwan-heavy-machinery,https://www.facebook.com/almarwan.heavy.machinery,https://www.instagram.com/almarwan.machinery,,,,25.14680697272,55.2350011467934,https://www.yello.ae/company/71910/al-marwan-exhibition-services-l-l-c,ok
construction-services,ALEC Engineering &amp; Contracting LLC.,Dubai,3601 Marina Plaza - Al Marsa St - Dubai Marina - Dubai,+971 4 429 0599,+971 4 429 0599,,https://www.alec.ae/,info@alec.ae,info@alec.ae,https://www.linkedin.com/company/alecholdings/,https://www.facebook.com/ALECHoldings/,https://www.instagram.com/alecbuilding/,https://twitter.com/ALECBuilding,,,25.074948,55.140069,https://www.yello.ae/company/59442/al-jaber-legt-engineeringcontracting-alec-llc-duba,ok
construction-services,ALFAGOR Group,Dubai,"301-349, MASHREQ, Al Suq Al Kabeer, Dubai, United Arab Emirates",+971 52 561 0794,+971 52 561 0794,,https://alfagor.com/,alfagor.ts@gmail.com,alfagor.ts@gmail.com,https://www.linkedin.com/company/108819857,,https://www.instagram.com/alfagor_group,,,,25.262366844833945,55.29411273425786,https://www.yello.ae/company/375454/alfagor-group,ok
construction-services,ARCO Interiors,Abu Dhabi,"Airport Road, Arabian Company building",+971 2 446 5012,+971 2 446 5012,+971 2 446 5013,https://www.arcointeriors.com/,interiors@arcointeriors.com | info1@arcodxb.ae | iam@ramonloganjr.com,interiors@arcointeriors.com,https://www.linkedin.com/company/arco-interiors/,https://www.facebook.com/arcointeriorsofficialpage/,,,,,24.466549815001,54.3728038942261,https://www.yello.ae/company/348048/arco-interiors,ok
construction-services,Abdulaziz Al Amiri General Transportation,Dubai,"International City,Percia Cluster,M04 Shop # 12",+971 4 447 3266,+971 4 447 3266 | +971 56 447 4484 | +971 50 663 5201,04-473265,https://aam.ae/,info@aam.ae | info.shj@aam.ae,info@aam.ae,,,https://www.instagram.com/construction.aam/,,,,25.1591281393378,55.4102553427219,https://www.yello.ae/company/187018/abdulaziz-al-amiri-general-transportation,ok
construction-services,Abu Dhabi National Co. For Building Materials,Abu Dhabi,Al Zahiyah - E16-01 - Abu Dhabi,+971 2 645 5500,+971 2 645 5500,+971 2 645 5544,https://bildco.ae/,info@bildco.ae,info@bildco.ae,https://www.linkedin.com/company/bildco-ae,,https://www.instagram.com/bildco_ae,,,,24.492611,54.3794261,https://www.yello.ae/company/141138/abu-dhabi-national-co-for-building-materials,ok
construction-services,Abu Dhabi Precast,Abu Dhabi,PO Box 38605 - Musaffah - ICAD I - Abu Dhabi,+971 2 550 1033,+971 2 550 1033 | +971 2 513 4444,+971 2 550 1022,http://www.abudhabiprecast.com/,info@abudhabiprecast.com,info@abudhabiprecast.com,https://www.linkedin.com/company/abu-dhabi-precast-llc,https://www.facebook.com/people/Abu-Dhabi-Precast-LLC/100063492163191/,,,,,24.330139,54.4895361,https://www.yello.ae/company/140884/abu-dhabi-precast,ok
construction-services,Ace Centro Enterprises,Abu Dhabi,"Muroor Road, Street # 25, Abu Dhabi - U.A.E., UNITED ARAB EMIRATES",+971 2 673 7900,+971 2 673 7900 | +971 2 673 1100 | +971 50 635 5009,+971 2 673 7800,https://www.acecentro.com/,salesteam@acecentro.com,salesteam@acecentro.com,,https://www.facebook.com/acecentroenterprises/,https://www.instagram.com/acecentro/,https://twitter.com/acecentroent,,,24.437478742021113,54.41507466137409,https://www.yello.ae/company/298100/ace-centro-enterprises,ok
construction-services,Advanced Metallic Equipment Establishment,Abu Dhabi,"Techno Park, Street 414 414 - Dubai",+971 2 645 5100,+971 2 645 5100 | +971 4 880 6677,+971 2 645 5102,https://www.advancedmetalworks.com/,info@advancedmetalworks.com,info@advancedmetalworks.com,,,,,,,24.9358177,55.0531959,https://www.yello.ae/company/171313/advanced-metallic-equipment-establishment,ok
construction-services,Al Arab Prefab Houses,Sharjah,"Plot # 1073, Al Saja Industrial Aria Sharjah United Arab Emirates",+971 50 494 9127,+971 50 494 9127 | +971 50 316 5949,+971 50 494 9127,https://prefab.ae/,mail@prefab.ae,mail@prefab.ae,,https://www.facebook.com/PrefabUAE,,,,,25.30537952637613,55.621088461870585,https://www.yello.ae/company/375450/al-arab-prefab-houses,ok
construction-services,Al Habtoor Motors - Deira,Dubai,"Al Ittihad Road, Port Saeed",+971 4 269 1110,+971 4 269 1110 | +971 4 394 9990,+971 4 269 2545,https://habtoormotors.com/,careers@habtoormotors.com,careers@habtoormotors.com,https://www.linkedin.com/company/al-habtoor-motors/,,https://www.instagram.com/alhabtoormotors/,https://twitter.com/alhabtoormotors,,,25.2614,55.3329,https://www.yello.ae/company/12735/al-habtoor-motors-deira,ok
construction-services,Al Khaimah Prefab Houses Industries LLC,Sharjah,Al Sajjah Industrial Area,+971 6 744 2817,+971 6 744 2817 | +971 55 226 2360,,https://akprefab.com/,info@akprefab.com | sales@akprefab.com,info@akprefab.com,https://ae.linkedin.com/company/akprefab,https://www.facebook.com/akprefab/,https://www.instagram.com/akprefab/,https://twitter.com/ak_prefab,,,25.321649915636,55.6226098537445,https://www.yello.ae/company/362825/al-khaimah-prefab-houses-industries-llc,ok
construction-services,Al Khayam Al Arabiah Tents &amp; Shed Trd L.L.C,Sharjah,"Al Soor, AirIndia Express Building Floor 7th Office no 701 Sharjah UAE",+971 6 554 0401,+971 6 554 0401,,https://akaatent.com/,info@akaatent.com | %20info@akaatent.com | sales@akaashades.com,info@akaatent.com,https://www.linkedin.com/company/al-khayam-al-arabiah-tents-sheds-llc/,https://www.facebook.com/akaatentsuae,https://www.instagram.com/akaatentsuae/,,,,25.3516084288675,55.3871171038029,https://www.yello.ae/company/361512/al-khayam-al-arabiah-tentsshed-trd-llc,ok
construction-services,Al Kheera Steel Works LLC,Sharjah,Shade number A2 industrial area 12th,+971 50 919 5922,+971 50 919 5922,,https://kheerasteelworks.com/,info@kheerasteelworks.com,info@kheerasteelworks.com,https://www.linkedin.com/company/al-kheera-steel-works-llc/,https://www.facebook.com/alkheerasteelworks/,https://www.instagram.com/alkheerasteelworks/,https://twitter.com/alkheerasteel,,,25.319656956075136,55.4322212934494,https://www.yello.ae/company/372060/al-kheera-steel-works-llc,ok
construction-services,Al Majlistent &amp; Shade TT,Sharjah,"AI Dhaid New Ind-2, Plot No-91, 7 P.O.BOX: 14437",+971 6 883 3883,+971 6 883 3883 | +971 50 169 3355,+971 6 882 5414,https://www.almajlistent.ae/,info@almajlistent.ae,info@almajlistent.ae,https://www.linkedin.com/in/almajlis-tent-1486a5112/,https://www.facebook.com/people/Al-Majlis-Tent/100063854941096/,https://www.instagram.com/al_majlis_tent/,,,,25.240709521594,55.8925928033447,https://www.yello.ae/company/367331/al-majlistentshade-tt,ok
construction-services,Al Rafahia Marbles &amp; Granite LLC,Sharjah,"Sajaa Industrial Area, Al Dhaid Road, Behind Sharjah Cement Factory, Sharjah, UAE. P.O. Box No. 77897",+971 55 445 5559,+971 55 445 5559,,https://alrafahia.com/,jai@alrafahia.com,jai@alrafahia.com,https://www.linkedin.com/company/al-rafahia-marble-granite-quartz/,https://www.facebook.com/alrafahiamarbles,https://www.instagram.com/alrafahiamarbles/,https://twitter.com/RafahiaAl,,,25.3167002679027,55.5757999420166,https://www.yello.ae/company/346496/al-rafahia-marblesgranite-llc,ok
construction-services,Al Salsabeel Building Maintenance &amp; General Contracting Establishment,Abu Dhabi,Al sarab Commercial center - M14,+971 58 296 7831,+971 58 296 7831,,https://alsalsabeel.com/,salsabeeloman1234@gmail.com | salsabeel_salalah@yahoo.com,salsabeeloman1234@gmail.com,,https://www.facebook.com/,https://www.instagram.com/,https://twitter.com/,,,24.377060299999997,54.497172903670126,https://www.yello.ae/company/134355/al-salsabeel-building-maintenancegeneral-contracting-establishment,ok
construction-services,Al Sawsan Auto Parts,Fujairah,Po Box 2146,+971 9 224 2902,+971 9 224 2902 | +971 9 223 0344 | +971 55 219 6471,+971 9 224 2932,https://www.sawsan.me/,admin@sawsan.me,admin@sawsan.me,https://linkedin.com/in/sawsan23,,,,,,25.1093678725606,56.3452892300847,https://www.yello.ae/company/227563/al-sawsan-auto-parts,ok
construction-services,Al Taief Engineering,Dubai,"Al-Nahda 1st, Mai Tower Office #1506 P.O. Box 47890",+971 4 259 9555,+971 4 259 9555,+971 4 259 9333,https://at.engineering/,info@at.engineering,info@at.engineering,,,,,,,25.2878,55.3649,https://www.yello.ae/company/355567/al-taief-engineering,ok
